x,y,z,u,v,w,u0,v0,w0,ZNCC,iteration,convergence,feature,ux,uy,uz,vx,vy,vz,wx,wy,wz
50,45,435,0.26499447,2.27898312,-16.92499733,0,2,-17,0.93538332,6,0.00064657,0,0.01924908,-0.0064747,-0.0028733,-0.00691892,0.01273775,-0.00329843,0.01482613,0.01018584,-0.04558492
55,45,435,0.33779499,2.26344275,-16.8339901,0,2,-17,0.93425518,6,0.00059363,0,0.01664317,-0.0071768,-0.00171492,-0.00684147,0.01428032,-0.00146114,0.01469496,0.00809488,-0.04520941
60,45,435,0.40098611,2.24896193,-16.74100876,0,2,-17,0.93357927,6,0.00098225,0,0.01232874,-0.00730012,-0.0009757,-0.00670445,0.01616597,-0.00065861,0.01453897,0.00625945,-0.04508114
65,45,435,0.47451249,2.23119068,-16.66337776,0,2,-17,0.93433905,7,0.00034641,0,0.00993979,-0.00694236,-0.00083031,-0.0070259,0.01868844,-0.00074543,0.01437165,0.00471894,-0.04496443
35,50,435,-0.00361338,2.40200663,-17.12872505,0,2,-17,0.94257426,7,0.00045443,0,0.01914656,-0.00291329,-0.00477025,-0.00282583,0.01287353,-0.00931412,0.01515699,0.01420085,-0.04554135
40,50,435,0.07732355,2.37560987,-17.04784775,0,2,-17,0.93932086,7,0.0005602,0,0.01878893,-0.00425954,-0.00427411,-0.00497125,0.01160073,-0.00821838,0.01467855,0.0125271,-0.04555064
45,50,435,0.16132179,2.34737468,-16.97382927,0,2,-17,0.9386124,7,0.00051307,0,0.01911843,-0.00532974,-0.0031504,-0.00599995,0.01115024,-0.00636316,0.01407921,0.01111139,-0.04528874
50,50,435,0.24764703,2.32919717,-16.89456367,0,2,-17,0.93665433,6,0.00073463,0,0.01841772,-0.00566488,-0.00223985,-0.00598583,0.0120126,-0.00382358,0.01383533,0.00946293,-0.04505199
55,50,435,0.32101765,2.32194996,-16.81205368,0,2,-17,0.93621576,6,0.0006239,0,0.01598454,-0.00596746,-0.00157484,-0.00616081,0.01407325,-0.00181611,0.01372491,0.00750694,-0.04482371
60,50,435,0.37421617,2.32722616,-16.72656441,0,2,-17,0.93600148,6,0.00089475,0,0.01173949,-0.00689388,-0.00145194,-0.00655972,0.01714969,-0.00079706,0.01352258,0.00556207,-0.04453152
65,50,435,0.44517511,2.32048273,-16.6542244,0,2,-17,0.93641597,7,0.00024874,0,0.00979793,-0.00698391,-0.00130496,-0.00698538,0.01947463,-0.00080283,0.01326723,0.00418148,-0.04439801
35,55,435,-0.02499287,2.4739573,-17.07533646,0,2,-17,0.94559216,6,0.00094191,0,0.01841807,-0.00235239,-0.00360385,-0.00199705,0.01339602,-0.00907892,0.01425606,0.01254625,-0.04457891
40,55,435,0.05542009,2.45640206,-17.00327873,0,2,-17,0.94255769,6,0.0006847,0,0.01770318,-0.00316836,-0.0030596,-0.00294729,0.01359439,-0.00768602,0.01343684,0.01094196,-0.04439247
45,55,435,0.13682339,2.43473339,-16.93675613,0,2,-17,0.94222564,6,0.00067289,0,0.01776445,-0.00413486,-0.0022866,-0.00362178,0.0136919,-0.00606038,0.01303307,0.00961715,-0.04407972
50,55,435,0.22216904,2.41791344,-16.86640167,0,2,-17,0.94038844,6,0.00067351,0,0.01703668,-0.00439797,-0.00186221,-0.0038596,0.01430774,-0.00411334,0.01282672,0.0078511,-0.04375988
55,55,435,0.29581654,2.41046119,-16.79515648,0,2,-17,0.93958372,6,0.00075685,0,0.0144341,-0.00431438,-0.00165431,-0.00425435,0.01557791,-0.0025695,0.01292977,0.00594075,-0.04345304
60,55,435,0.34944436,2.414294,-16.722229,0,2,-17,0.93892443,6,0.00095464,0,0.01045477,-0.00495601,-0.00209463,-0.00443717,0.01777267,-0.00165086,0.01280471,0.00401543,-0.04326612
65,55,435,0.40829152,2.4163959,-16.65479469,0,2,-17,0.93892527,7,0.00029275,0,0.00952649,-0.00620759,-0.00203521,-0.00500795,0.02006233,-0.00139187,0.01251418,0.00280306,-0.04330832
35,60,435,-0.04938528,2.54986644,-17.0239048,0,3,-17,0.94676691,7,0.00082011,0,0.01764166,-0.00238073,-0.00212757,-0.00105816,0.01408732,-0.00838815,0.01241202,0.00971411,-0.04313749
40,60,435,0.02942119,2.54085612,-16.9618969,0,2,-17,0.94432753,6,0.00069482,0,0.01666141,-0.00282698,-0.00165067,-0.00199378,0.01446629,-0.00694395,0.01166378,0.00829289,-0.04274458
45,60,435,0.10958919,2.52639031,-16.90214157,0,2,-17,0.94421649,6,0.00055996,0,0.01639748,-0.00357668,-0.00133023,-0.00241743,0.01475716,-0.00542903,0.01149116,0.00699997,-0.04232675
50,60,435,0.19636889,2.51659036,-16.84164047,0,2,-17,0.94310594,6,0.00047607,0,0.01575375,-0.00392411,-0.0014655,-0.00229816,0.01550567,-0.00366976,0.01136336,0.00542127,-0.04187191
55,60,435,0.27326128,2.5136745,-16.78079796,0,2,-17,0.94274056,6,0.00057471,0,0.01346815,-0.00368328,-0.00156863,-0.0024893,0.01655602,-0.00224645,0.0116602,0.00387878,-0.04153532
60,60,435,0.3292335,2.51931024,-16.71839333,0,2,-17,0.94210118,6,0.00073054,0,0.01008666,-0.00394591,-0.00230846,-0.00223019,0.0179106,-0.00120367,0.01184695,0.00238658,-0.04142886
65,60,435,0.37983164,2.52703547,-16.66003418,0,2,-17,0.94179565,6,0.00078414,0,0.00917888,-0.00519864,-0.00243713,-0.00211846,0.01928437,-0.00065061,0.01163963,0.00137703,-0.04151374
35,65,435,-0.06966645,2.63756824,-16.98556709,0,3,-17,0.94728905,7,0.00089067,0,0.01648259,-0.00398546,-0.00035686,0.00013087,0.01432025,-0.00741739,0.01084239,0.00610048,-0.0414958
40,65,435,0.00528424,2.63895178,-16.93050003,0,3,-17,0.94550496,7,0.00056798,0,0.01590431,-0.00414558,-0.0001295,-0.00082926,0.01433897,-0.00570379,0.01006791,0.00465881,-0.04083836
45,65,435,0.08245493,2.63024712,-16.87784767,0,3,-17,0.94582081,7,0.00041872,0,0.01604152,-0.00443136,-0.00026169,-0.00132203,0.01452732,-0.00406912,0.01013886,0.00349716,-0.04025054
50,65,435,0.17354892,2.62291503,-16.82499123,0,3,-17,0.94554847,7,0.0003963,0,0.0154438,-0.0047601,-0.00090062,-0.00107649,0.01522839,-0.00228049,0.01015103,0.00238011,-0.03970432
55,65,435,0.25585327,2.62165022,-16.77058601,0,3,-17,0.94625151,7,0.00040682,0,0.01294172,-0.00448205,-0.00158636,-0.0009626,0.0160706,-0.0005367,0.01070774,0.00108401,-0.03923643
60,65,435,0.31360471,2.62974882,-16.71675873,0,3,-17,0.94623381,7,0.00040748,0,0.0096314,-0.00461078,-0.0026446,-0.00046367,0.01702821,0.00084053,0.01087037,-0.00021195,-0.0389691
65,65,435,0.36106807,2.64494562,-16.66721535,0,3,-17,0.94604629,7,0.00051779,0,0.00895178,-0.00553183,-0.00281678,-0.00026413,0.01782537,0.00140809,0.01071946,-0.00098525,-0.03892261
35,35,440,0.03885286,2.13590956,-17.5099411,0,2,-18,0.93625236,7,0.00076376,0,0.01948881,-0.00403759,-0.0069842,-0.00133222,0.01945925,-0.00647226,0.01559747,0.01475654,-0.05138588
40,35,440,0.11819203,2.1259656,-17.42864799,0,2,-17,0.93377113,8,0.00064251,0,0.02027059,-0.00548058,-0.00599413,-0.00348673,0.02017343,-0.00676273,0.01533927,0.01387938,-0.05093831
45,35,440,0.20631506,2.10566735,-17.34391594,0,2,-17,0.93286002,8,0.000613,0,0.02004957,-0.00606924,-0.00487205,-0.00477916,0.01948559,-0.00725971,0.01512684,0.01252051,-0.05032384
50,35,440,0.29192963,2.0842886,-17.25181961,0,2,-17,0.93107623,8,0.0005124,0,0.019279,-0.00581961,-0.00431193,-0.00524438,0.01785243,-0.00727018,0.01543447,0.01122593,-0.05038774
55,35,440,0.37354076,2.06002784,-17.15099525,0,2,-17,0.93048072,8,0.00063393,0,0.0160991,-0.00638887,-0.00307801,-0.00635004,0.01697695,-0.00704122,0.01584914,0.00950278,-0.04974192
60,35,440,0.432264,2.03179669,-17.05185318,0,2,-17,0.93072897,8,0.00079967,0,0.01182568,-0.006283,-0.00205304,-0.00708225,0.01786327,-0.00665242,0.01652882,0.00836235,-0.04967546
65,35,440,0.49182954,2.00583625,-16.9753437,0,2,-17,0.93181741,9,0.00068436,0,0.0092001,-0.0048525,-0.00192031,-0.00722887,0.01941752,-0.0061815,0.01683665,0.00793356,-0.05040032
35,40,440,0.02316911,2.21359921,-17.4666729,0,2,-18,0.94171816,7,0.0002945,0,0.01988637,-0.00381401,-0.00732771,-0.00353979,0.01521134,-0.01093504,0.01567598,0.01612875,-0.04921502
40,40,440,0.10173648,2.19781089,-17.38700485,0,2,-17,0.93800437,7,0.00047778,0,0.0204339,-0.00555712,-0.00633991,-0.00608262,0.01602244,-0.01031956,0.01576539,0.01487253,-0.04884642
45,40,440,0.1878887,2.1773715,-17.30520439,0,2,-17,0.93615133,7,0.00046909,0,0.02025104,-0.0067589,-0.00484178,-0.0072715,0.01605582,-0.00946014,0.01547745,0.01338082,-0.04837418
50,40,440,0.27156833,2.1492157,-17.21456718,0,2,-17,0.93277639,7,0.00039927,0,0.01904118,-0.00706888,-0.00376397,-0.00702368,0.01596951,-0.00840721,0.01583638,0.01188872,-0.04848385
55,40,440,0.34907663,2.12205029,-17.11631012,0,2,-17,0.93095261,7,0.00051016,0,0.01587617,-0.00741917,-0.0026551,-0.00701922,0.01651883,-0.00735077,0.01597972,0.00986927,-0.04825675
60,40,440,0.40996978,2.09787726,-17.01704216,0,2,-17,0.93035293,7,0.00051637,0,0.01173782,-0.00701023,-0.00172554,-0.00683076,0.01860678,-0.00646307,0.01628638,0.0083193,-0.04853708
65,40,440,0.47585163,2.07451701,-16.93704605,0,2,-17,0.93090224,7,0.00054581,0,0.009287,-0.00566192,-0.00138575,-0.006509,0.02152801,-0.00584983,0.0161562,0.00702582,-0.04919726
35,45,440,0.01040959,2.26856613,-17.41633224,0,2,-18,0.94139075,7,0.00052137,0,0.01887274,-0.00338516,-0.00732512,-0.00249088,0.01441634,-0.01203042,0.01512552,0.0164497,-0.04784924
40,45,440,0.08781906,2.2470305,-17.33892822,0,2,-17,0.93716538,6,0.00081935,0,0.01918983,-0.00513117,-0.0063156,-0.00514813,0.01349401,-0.01172819,0.01520603,0.014736,-0.04765928
45,45,440,0.17151125,2.22498798,-17.26285553,0,2,-17,0.93540549,7,0.00060561,0,0.01928437,-0.00635862,-0.00487133,-0.00670635,0.01322031,-0.01038339,0.01489958,0.01333409,-0.04759842
50,45,440,0.24891762,2.2076838,-17.17809486,0,2,-17,0.93201709,7,0.00041117,0,0.01849496,-0.00685023,-0.0034581,-0.00677293,0.01479697,-0.00826339,0.01510363,0.01179237,-0.04774702
55,45,440,0.31876069,2.19426012,-17.08444977,0,2,-17,0.93041056,6,0.00097721,0,0.01586866,-0.00744547,-0.00226319,-0.00705391,0.01718819,-0.00651932,0.01507559,0.00967051,-0.04754472
60,45,440,0.37904295,2.18411899,-16.98895073,0,2,-17,0.93000162,6,0.00096832,0,0.01159191,-0.0072503,-0.00154774,-0.00684921,0.01995921,-0.0055175,0.01511252,0.00788548,-0.04784167
65,45,440,0.45051798,2.17132998,-16.91235733,0,2,-17,0.93082631,7,0.00039628,0,0.00937498,-0.00614887,-0.00122772,-0.00670036,0.02269959,-0.00502747,0.01475753,0.0063792,-0.04838526
35,50,440,-0.00897775,2.35029984,-17.36652756,0,2,-18,0.94199377,7,0.00063488,0,0.01838183,-0.00286305,-0.00709646,-0.00249734,0.01518357,-0.01136346,0.01504423,0.01500035,-0.04741532
40,50,440,0.06595357,2.31663609,-17.29280472,0,2,-17,0.9382571,6,0.00099047,0,0.01832354,-0.00438519,-0.00596953,-0.00451546,0.01385164,-0.01137638,0.01469152,0.01337672,-0.04699385
45,50,440,0.14853843,2.28530502,-17.22018623,0,2,-17,0.93670237,7,0.00068064,0,0.01852787,-0.0055306,-0.00450867,-0.00575795,0.01318109,-0.01029292,0.0140722,0.01215637,-0.04686952
50,50,440,0.23014866,2.26652479,-17.14151192,0,2,-17,0.93347281,7,0.00051256,0,0.01759851,-0.00597076,-0.00296756,-0.00601441,0.0139991,-0.00794363,0.01391844,0.01086837,-0.04695714
55,50,440,0.30003577,2.26436257,-17.05751991,0,2,-17,0.93246895,7,0.00040337,0,0.01512849,-0.006115,-0.00212782,-0.00643639,0.01670194,-0.00582922,0.01383613,0.00903795,-0.04691863
60,50,440,0.35078204,2.27541733,-16.9689846,0,2,-17,0.93255395,6,0.00028544,0,0.01099026,-0.00668033,-0.00191755,-0.00671649,0.02033472,-0.00455207,0.01384316,0.00722271,-0.04699445
65,50,440,0.42198554,2.27007914,-16.89715576,0,2,-17,0.93306899,6,0.00042595,0,0.00937831,-0.00626848,-0.0016364,-0.00673525,0.0224905,-0.00428255,0.01350644,0.0058288,-0.04724067
35,55,440,-0.02938677,2.4352448,-17.30805206,0,2,-18,0.94373244,7,0.00053835,0,0.01781273,-0.00217781,-0.006198,-0.0019007,0.01616383,-0.00992485,0.01424141,0.01245944,-0.04711527
40,55,440,0.04459684,2.41388535,-17.24069023,0,2,-17,0.94062763,6,0.00070262,0,0.01720262,-0.00307001,-0.00503168,-0.00275012,0.01616621,-0.00926732,0.01360116,0.01103276,-0.04626262
45,55,440,0.1235641,2.39054537,-17.17361641,0,2,-17,0.93981272,6,0.00053753,0,0.01689279,-0.00405954,-0.00371576,-0.00352875,0.01609612,-0.00809971,0.0131544,0.01006148,-0.04585034
50,55,440,0.2019646,2.37288332,-17.10158539,0,2,-17,0.93729639,6,0.00067306,0,0.01585603,-0.00444971,-0.00263362,-0.0038275,0.01650465,-0.00634112,0.01300377,0.00894036,-0.04554474
55,55,440,0.27053556,2.36550045,-17.02701378,0,2,-17,0.93622386,6,0.00098117,0,0.01317549,-0.00430639,-0.00226514,-0.00437054,0.01779735,-0.00496299,0.0131927,0.00752275,-0.04532433
60,55,440,0.32121652,2.37014246,-16.94952011,0,2,-17,0.93599826,6,0.00064724,0,0.00966954,-0.00473735,-0.00262932,-0.00433284,0.01973975,-0.00402423,0.013222,0.00596068,-0.04547417
65,55,440,0.38286415,2.37091374,-16.8801918,0,2,-17,0.93631041,6,0.00091514,0,0.00934231,-0.00579011,-0.00229714,-0.00455991,0.021613,-0.00350473,0.01300431,0.00489162,-0.04569995
35,60,440,-0.05386596,2.51876354,-17.25114441,0,2,-17,0.94463295,7,0.00059113,0,0.01721239,-0.00242793,-0.00457419,-0.00115966,0.01622581,-0.00849947,0.01261354,0.00902573,-0.04568934
40,60,440,0.02037152,2.50991583,-17.19052696,0,2,-17,0.94246066,6,0.00086251,0,0.01627469,-0.00291036,-0.00341973,-0.00190728,0.01628339,-0.00748148,0.01202298,0.0079148,-0.04460573
45,60,440,0.09765102,2.49614382,-17.12737465,0,2,-17,0.94226629,6,0.00047474,0,0.0155921,-0.00359871,-0.00269886,-0.00237498,0.0163244,-0.00629996,0.01194501,0.00699486,-0.04387116
50,60,440,0.17587627,2.48679996,-17.06260872,0,2,-17,0.94087332,5,0.00030623,0,0.0146215,-0.00389402,-0.00255279,-0.00205013,0.01689589,-0.0048642,0.01197566,0.00587474,-0.04303867
55,60,440,0.24730682,2.48490214,-16.99766541,0,2,-17,0.94039023,6,0.00038975,0,0.01227808,-0.00365331,-0.00261961,-0.00211336,0.01778018,-0.00373031,0.01241609,0.0047737,-0.04254347
60,60,440,0.30046284,2.49233532,-16.93041992,0,2,-17,0.94013703,6,0.00036585,0,0.00929677,-0.00374097,-0.00312291,-0.00149328,0.01884043,-0.00285051,0.01260355,0.00360583,-0.04249322
65,60,440,0.35382593,2.49999881,-16.87059975,0,2,-17,0.94002926,6,0.00057563,0,0.00906372,-0.00477562,-0.00269847,-0.00134064,0.01994419,-0.00229733,0.01222461,0.00276714,-0.04260576
35,65,440,-0.07477092,2.6158793,-17.20197678,0,3,-17,0.9462418,8,0.00060363,0,0.01667202,-0.00405071,-0.0025837,0.00042115,0.01572478,-0.00724808,0.01146766,0.00551218,-0.04433942
40,65,440,-0.00272007,2.6200285,-17.14496231,0,3,-17,0.94462949,7,0.00076874,0,0.01581526,-0.00418821,-0.00163289,-0.0005677,0.01549625,-0.0060084,0.01071918,0.00448212,-0.04304326
45,65,440,0.07143255,2.61276078,-17.08765984,0,3,-17,0.94478935,7,0.00043606,0,0.01553512,-0.00428639,-0.00147858,-0.00118501,0.01550603,-0.00477327,0.01074795,0.00359981,-0.04201978
50,65,440,0.15487522,2.60706091,-17.02991676,0,3,-17,0.94431847,7,0.00033889,0,0.01471615,-0.00451921,-0.00189756,-0.00087266,0.01603246,-0.00323199,0.01084298,0.00274472,-0.04097635
55,65,440,0.23118335,2.60953903,-16.97146225,0,3,-17,0.94488466,7,0.00032536,0,0.01212263,-0.00426641,-0.00255057,-0.00071678,0.01672518,-0.00169731,0.011545,0.00173653,-0.04002905
60,65,440,0.28555372,2.62080956,-16.91304398,0,3,-17,0.94510496,7,0.0003316,0,0.0089879,-0.00427898,-0.0033236,0.0000918,0.01747561,-0.00052101,0.01176924,0.00063515,-0.03964019
65,65,440,0.33654311,2.63641906,-16.86341286,0,3,-17,0.94490784,7,0.0005203,0,0.00875497,-0.0050037,-0.00284545,0.00040056,0.01808977,-0.00016473,0.01140103,0.00004487,-0.0394873
35,35,445,0.02420991,2.0509901,-17.78120613,0,2,-18,0.93503922,7,0.00089271,0,0.01763022,-0.00459165,-0.00801809,-0.00203277,0.0178169,-0.01305072,0.01463779,0.01509242,-0.05367452
40,35,445,0.09669264,2.03734732,-17.70343971,0,2,-18,0.93307751,7,0.00098268,0,0.01878202,-0.00585475,-0.00688401,-0.00373078,0.01887143,-0.01388896,0.01488102,0.0144387,-0.05319923
45,35,445,0.18090242,2.01350379,-17.62088966,0,2,-18,0.93212473,7,0.00083797,0,0.01900637,-0.00656256,-0.00589912,-0.00481529,0.0189451,-0.01458666,0.01526836,0.01331975,-0.05271339
50,35,445,0.26009986,1.9916811,-17.53399277,0,2,-18,0.93012851,6,0.00038769,0,0.01876295,-0.0062191,-0.00531093,-0.00509632,0.01803362,-0.01479249,0.01574787,0.01224955,-0.05295777
55,35,445,0.33637756,1.97080147,-17.4381237,0,2,-18,0.92905891,6,0.00084129,0,0.01538384,-0.00684929,-0.00405113,-0.00597932,0.0178529,-0.01437919,0.01615639,0.01093266,-0.05272472
60,35,445,0.39171892,1.95192349,-17.34931183,0,2,-17,0.92913753,8,0.00085867,0,0.01103413,-0.00623924,-0.00345789,-0.00624443,0.01923871,-0.01337011,0.01680439,0.01052609,-0.05337071
65,35,445,0.44456607,1.94178414,-17.28431511,0,2,-17,0.93003529,9,0.00052311,0,0.00842631,-0.00397371,-0.0036314,-0.00580809,0.02107298,-0.01170403,0.01699259,0.01060227,-0.0546273
35,40,445,0.0034874,2.11867118,-17.73012543,0,2,-18,0.94053733,7,0.00051616,0,0.01849961,-0.00434726,-0.00834801,-0.00383654,0.01464462,-0.01644653,0.01525034,0.01666963,-0.05084664
40,40,445,0.0785724,2.09997416,-17.65241814,0,2,-18,0.93693608,5,0.00091125,0,0.01926744,-0.00580988,-0.00732464,-0.00555707,0.01610923,-0.01633286,0.01553195,0.01558069,-0.05040306
45,40,445,0.16136558,2.07691813,-17.57242584,0,2,-18,0.93474597,6,0.00013236,0,0.01957214,-0.00688795,-0.00611792,-0.00663431,0.01688623,-0.01577165,0.01565908,0.01426732,-0.05041116
50,40,445,0.23970716,2.05056167,-17.48672867,0,2,-18,0.93092793,6,0.00097103,0,0.01870203,-0.00700696,-0.00500262,-0.00637658,0.01746285,-0.0147984,0.01605819,0.01294943,-0.05082893
55,40,445,0.31231949,2.02987766,-17.39309502,0,2,-18,0.92885882,7,0.00034673,0,0.01533496,-0.00730276,-0.00375422,-0.00636134,0.01854014,-0.01366679,0.01618762,0.01123273,-0.05089349
60,40,445,0.37070298,2.01673746,-17.30263901,0,2,-18,0.92849672,7,0.000485,0,0.01114655,-0.00632164,-0.00325108,-0.00590543,0.02119267,-0.01224018,0.01649345,0.01026382,-0.05164737
65,40,445,0.43057337,2.00965166,-17.23226929,0,2,-17,0.92886877,7,0.00096354,0,0.0086869,-0.00419458,-0.0033385,-0.00513704,0.02440143,-0.01031596,0.01619751,0.00934689,-0.05273187
35,45,445,-0.01432954,2.17761183,-17.6740284,0,2,-18,0.940476,6,0.00076776,0,0.01783442,-0.00408652,-0.00841097,-0.00291566,0.01421893,-0.01708223,0.01500622,0.01689525,-0.04910553
40,45,445,0.06102659,2.15091538,-17.59748077,0,2,-18,0.93647885,7,0.00078152,0,0.0184288,-0.00547988,-0.00756542,-0.00495271,0.01373792,-0.01730933,0.01524346,0.01537762,-0.04908431
45,45,445,0.14255674,2.12628222,-17.52258301,0,2,-18,0.93410581,7,0.00079159,0,0.01885724,-0.00648146,-0.00626095,-0.00618559,0.01415169,-0.01637928,0.01508014,0.01401715,-0.04913652
50,45,445,0.21759084,2.11272454,-17.44246483,0,2,-18,0.92991805,7,0.00062459,0,0.0181427,-0.0067743,-0.00460439,-0.00631828,0.01636231,-0.01420538,0.01527534,0.01270658,-0.04950637
55,45,445,0.28484711,2.10970354,-17.35231018,0,2,-18,0.92800701,7,0.00067868,0,0.01548302,-0.00709737,-0.00326755,-0.00659725,0.01977313,-0.01225612,0.0152517,0.01085325,-0.04946047
60,45,445,0.34351227,2.11107492,-17.26199913,0,2,-18,0.92775661,8,0.00030895,0,0.01115453,-0.0063548,-0.00296537,-0.00627303,0.02326727,-0.01072643,0.01540605,0.00942517,-0.0499416
65,45,445,0.4113639,2.11615252,-17.19282722,0,2,-18,0.92831677,8,0.00066864,0,0.00906599,-0.00457538,-0.00305151,-0.00559255,0.02665246,-0.00893604,0.01484257,0.00804145,-0.05074805
35,50,445,-0.03500764,2.27196145,-17.62375069,0,2,-18,0.94061583,7,0.0008044,0,0.01769781,-0.00325267,-0.00847529,-0.00274623,0.0163238,-0.01531197,0.01517871,0.01556754,-0.04863334
40,50,445,0.03786907,2.23068571,-17.54724503,0,2,-18,0.93725908,8,0.00062043,0,0.01773536,-0.00457204,-0.00743945,-0.00432254,0.01493657,-0.01616969,0.01491089,0.01389264,-0.04815114
45,50,445,0.11722318,2.19621587,-17.47373962,0,2,-18,0.93523175,8,0.00054864,0,0.01801121,-0.00542782,-0.00605564,-0.00521992,0.01452601,-0.01554271,0.0143362,0.01257776,-0.04798591
50,50,445,0.19718918,2.18479085,-17.39789391,0,2,-18,0.93128055,7,0.00077138,0,0.01705766,-0.00551498,-0.00427743,-0.00533292,0.01589203,-0.01329575,0.01414036,0.01151146,-0.04817688
55,50,445,0.26436958,2.19429779,-17.31548119,0,2,-18,0.92984992,7,0.00065352,0,0.01441658,-0.00531608,-0.00324457,-0.00575996,0.01930618,-0.01106258,0.0140664,0.00988194,-0.04807967
60,50,445,0.31592652,2.2203548,-17.22808647,0,2,-18,0.93000019,8,0.00030943,0,0.01053715,-0.00547835,-0.00313739,-0.00600582,0.02390122,-0.00926174,0.01421536,0.00819055,-0.04807097
65,50,445,0.38683847,2.22535586,-17.16001511,0,2,-18,0.93048364,8,0.00054578,0,0.00938416,-0.00468536,-0.00313604,-0.00558541,0.02601683,-0.00788658,0.01376513,0.00685032,-0.0485608
35,55,445,-0.05705637,2.37741613,-17.56624794,0,2,-18,0.94041717,7,0.00095437,0,0.01743698,-0.00232475,-0.00803822,-0.0026206,0.01834714,-0.01203294,0.01480556,0.01277779,-0.04882991
40,55,445,0.01650585,2.35025668,-17.49332428,0,2,-18,0.93809938,7,0.00060927,0,0.01680577,-0.00305824,-0.00677298,-0.00296109,0.01828241,-0.01229992,0.014076,0.01137682,-0.04779714
45,55,445,0.09312788,2.32321763,-17.4227047,0,2,-18,0.93728703,7,0.00041444,0,0.01643384,-0.00369647,-0.00534565,-0.00325736,0.01826882,-0.01171377,0.01352326,0.01039707,-0.0471397
50,55,445,0.1687603,2.31078196,-17.34903908,0,2,-18,0.93444097,7,0.00034444,0,0.01513231,-0.0037564,-0.0037485,-0.0032628,0.01873136,-0.01008391,0.0133252,0.00960189,-0.04681134
55,55,445,0.23441042,2.31149745,-17.27346611,0,2,-18,0.93309939,7,0.00045585,0,0.01226592,-0.00336022,-0.00306896,-0.00341775,0.02010691,-0.00859091,0.01356051,0.00849887,-0.04655564
60,55,445,0.28643191,2.32351065,-17.19620323,0,2,-18,0.93301356,7,0.0008385,0,0.00929344,-0.00357873,-0.00346433,-0.0030933,0.02186012,-0.00729165,0.01368815,0.00708124,-0.04675627
65,55,445,0.35086077,2.32891965,-17.12725449,0,2,-18,0.93332326,8,0.00052279,0,0.00963688,-0.00447925,-0.00313066,-0.00287284,0.02336168,-0.00602447,0.013483,0.00613529,-0.04710144
35,60,445,-0.08001158,2.48239565,-17.50203133,0,2,-18,0.94136453,7,0.00093819,0,0.01737201,-0.00242228,-0.0067294,-0.00157602,0.01826715,-0.00914288,0.01354443,0.00902014,-0.04808116
40,60,445,-0.004069,2.47177529,-17.43458176,0,2,-18,0.93988442,7,0.00059707,0,0.01619995,-0.00286598,-0.00524793,-0.0019289,0.01819432,-0.00864391,0.01281669,0.00804494,-0.04674721
45,60,445,0.0708642,2.45740771,-17.36614227,0,2,-18,0.9398098,7,0.00041384,0,0.0152427,-0.00350273,-0.00410786,-0.00224673,0.01805246,-0.00765758,0.01272321,0.00736654,-0.04576737
