x,y,u,v,w,r1r2 ZNCC,r1t1 ZNCC,r1t2 ZNCC,r2_x,r2_y,t1_x,t1_y,t2_x,t2_y,ref_x,ref_y,ref_z,tar_x,tar_y,tar_z,exx,eyy,ezz,exy,eyz,ezx
1611,234,4.80737305,-0.88493919,-0.83535767,0.99587971,0.9981578,0.99592203,1570.819092,208.2499542,1697.760132,217.5935974,1651.255127,194.3266602,41.84951782,-19.60618782,378.1245728,46.65689087,-20.49112701,377.2892151,0.00737744,-0.00841048,0.13237666,0.02717406,0.14480169,-0.0089123
1611,243,4.7898941,-0.889431,-0.83096313,0.995736,0.99796987,0.99545795,1570.796997,216.9173279,1697.441528,226.5425873,1650.934814,202.8921051,41.84910965,-19.09590912,378.1200256,46.63900375,-19.98534012,377.2890625,-0.00032707,-0.00900569,0.05223552,0.01871388,0.10139126,-0.03912726
1611,252,4.77225876,-0.89393234,-0.82424927,0.99528104,0.99778908,0.99515462,1570.741455,225.6018982,1697.113892,235.4822388,1650.559814,211.4872437,41.84945679,-18.58543777,378.1218262,46.62171555,-19.47937012,377.2975769,0.02893332,-0.0090687,0.2298943,0.01659377,0.09217088,0.05041782
1611,261,4.75375366,-0.89827728,-0.81808472,0.99498922,0.99757981,0.99483305,1570.660889,234.264328,1696.770386,244.42836,1650.150635,220.0582886,41.85025024,-18.07580376,378.1279907,46.60400391,-18.97408104,377.309906,0.0486082,-0.00889249,0.10916305,0.01065309,0.0636978,0.08752242
1611,270,4.73428726,-0.90271378,-0.81417847,0.99357331,0.99714708,0.99378961,1570.643311,242.9389038,1696.417725,253.3661499,1649.808105,228.6415405,41.84977341,-17.56530571,378.1225891,46.58406067,-18.46801949,377.3084106,0.03281486,-0.00833068,-0.27626866,0.01141497,0.06624425,0.00794389
1611,279,4.71526718,-0.90711975,-0.80456543,0.9943428,0.99731582,0.99424434,1570.60144,251.6193695,1696.060547,262.3095093,1649.405151,237.2354431,41.84983444,-17.05483055,378.1217346,46.56510162,-17.9619503,377.3171692,0.05622982,-0.00698433,0.53665334,0.02478676,0.13405496,0.14432701
1611,288,4.69568253,-0.91197586,-0.79736328,0.99559063,0.99790871,0.99554348,1570.586304,260.327301,1695.697632,271.2546692,1649.038452,245.8344879,41.84920883,-16.54335022,378.1156311,46.54489136,-17.45532608,377.3182678,0.01538066,-0.00683833,0.05966834,0.02767643,0.15194464,-0.01102009
1611,297,4.67514801,-0.91629028,-0.79516602,0.99530417,0.99783218,0.99524999,1570.558228,268.9805298,1695.329102,280.1958923,1648.68103,254.3948517,41.84893417,-16.03356934,378.1120606,46.52408218,-16.94985962,377.3168945,0.00046218,-0.0079981,0.1258301,0.01804247,0.10377026,-0.0467004
1611,306,4.65401459,-0.92104244,-0.7890625,0.99521202,0.9977808,0.9949792,1570.512695,277.6297607,1694.941895,289.1413574,1648.267456,262.9369812,41.84901047,-15.52405262,378.1118164,46.50302505,-16.44509506,377.3227539,0.03235846,-0.0090809,0.2501713,-0.01482977,-0.06941159,0.04671982
1611,315,4.63248825,-0.92546844,-0.78250122,0.99499172,0.99772137,0.9950645,1570.474487,286.3042908,1694.546265,298.0783386,1647.851563,271.5240173,41.84888458,-15.01372528,378.1099548,46.48137283,-15.93919373,377.3274536,0.03087676,-0.00940433,0.05965558,-0.01728369,-0.08133648,0.02205561
1611,324,4.61044312,-0.92943764,-0.77874756,0.99481982,0.99760777,0.99495244,1570.452148,294.9715576,1694.147583,307.030426,1647.464966,280.1006775,41.84843826,-14.50352192,378.1051636,46.45888138,-15.43295956,377.326416,-0.00424431,-0.00815339,-0.12550436,0.00581597,0.03955232,-0.0886593
1611,333,4.5879631,-0.93401527,-0.77374268,0.99483848,0.99754292,0.99496907,1570.404663,303.6384888,1693.739014,315.9750671,1647.036621,288.6652527,41.84856796,-13.99349976,378.1051636,46.43653107,-14.92751503,377.3314209,0.02541025,-0.00838351,-0.09235923,0.00809025,0.05042654,-0.01108637
1611,342,4.56513977,-0.93835258,-0.76763916,0.99488133,0.99748707,0.99519628,1570.352539,312.3184815,1693.320679,324.9229736,1646.588989,297.2489929,41.84870148,-13.48311424,378.1058655,46.41384125,-14.42146683,377.3382263,0.05655137,-0.00886054,-0.053315,-0.01440979,-0.06719051,0.07152552
1611,351,4.54203033,-0.94257736,-0.75979614,0.99427056,0.99726117,0.99470955,1570.324707,321.0168457,1692.89502,333.8733215,1646.150146,305.8539429,41.84838104,-12.97205353,378.1020508,46.39041138,-13.91463089,377.3422546,0.03625169,-0.00840242,0.00501532,-0.01250209,-0.05681245,0.02281727
1611,360,4.51880264,-0.94653606,-0.75109863,0.99390709,0.99721926,0.99412924,1570.298828,329.7008667,1692.464844,342.8217773,1645.704834,314.4561157,41.84796143,-12.4614048,378.0978394,46.36676407,-13.40794086,377.3467407,0.04344535,-0.00834066,0.10586197,-0.0118798,-0.05282817,0.0492043
1611,369,4.49462509,-0.95001221,-0.7454834,0.9943943,0.99734509,0.99431628,1570.245239,338.3535767,1692.02417,351.774292,1645.238892,323.0360107,41.84816742,-11.951828,378.0987854,46.34279251,-12.90184021,377.353302,0.04611371,-0.00850789,-0.00926536,-0.01375098,-0.06180707,0.04268995
1611,378,4.46979141,-0.95466328,-0.74023438,0.9944734,0.99733269,0.99429172,1570.222778,347.0254517,1691.574463,360.7276611,1644.798218,331.5928345,41.84773254,-11.441535,378.0939941,46.31752396,-12.39619827,377.3537598,0.01375091,-0.00704089,-0.23809536,0.0158042,0.09409735,-0.06587916
1611,387,4.44461823,-0.95833206,-0.73440552,0.99456406,0.99749899,0.99469143,1570.173096,355.6960144,1691.114746,369.6799927,1644.319214,340.1841431,41.84777069,-10.93141174,378.0940857,46.29238892,-11.8897438,377.3596802,0.04893829,-0.00808766,-0.18132176,-0.01712658,-0.07838267,0.02868972
1611,396,4.41918564,-0.96181393,-0.7272644,0.99548155,0.99781442,0.99543184,1570.128174,364.3613281,1690.649414,378.6289368,1643.831543,348.7808228,41.84778214,-10.42141819,378.0933533,46.26696777,-11.38323212,377.3660889,0.05770474,-0.00902321,-0.45674896,-0.03365839,-0.16395159,0.02208163
1611,405,4.39296722,-0.96612263,-0.71740723,0.9957099,0.99795544,0.99593264,1570.098999,373.0499878,1690.164551,387.5782776,1643.328491,357.3734131,41.84742737,-9.91068268,378.0896301,46.24039459,-10.87680531,377.3722229,-0.03520637,-0.00735734,-0.13697374,0.0159588,0.1014232,-0.19202286
1611,414,4.36584091,-0.97028828,-0.70901489,0.99515224,0.99762928,0.99553537,1570.057617,381.7166138,1689.665405,396.5202026,1642.809326,365.954895,41.84731293,-9.40064049,378.0881043,46.21315384,-10.37092876,377.3790894,-0.00686871,-0.00762637,-0.22187743,0.01801688,0.11334974,-0.13029496
1611,423,4.33745575,-0.97440529,-0.70269775,0.99547863,0.99763525,0.9958697,1569.998413,390.3678284,1689.149292,405.4616699,1642.266846,374.520874,41.84758759,-8.89112473,378.0900269,46.18504333,-9.86553001,377.3873291,0.05550767,-0.00797763,0.04982217,0.01471253,0.09605493,0.05435197
1611,432,4.30807495,-0.9790926,-0.69696045,0.99444103,0.99719441,0.99508458,1569.976074,399.0449524,1688.617554,414.3978882,1641.750977,383.0971069,41.84708405,-8.3807106,378.085022,46.155159,-9.3598032,377.3880615,0.07078414,-0.00687661,0.09099799,0.03463546,0.20015733,0.09384485
1611,441,4.27767944,-0.98368168,-0.69042969,0.99401259,0.99715805,0.99458289,1569.946167,407.7115784,1688.065674,423.3388367,1641.206055,391.6620483,41.84674454,-7.8706398,378.0814819,46.12442398,-8.85432148,377.3910523,-0.00320871,-0.00748359,0.73132336,0.0174395,0.12095234,-0.04177479
1611,450,4.24685287,-0.98817158,-0.6803894,0.99391627,0.99692595,0.99420184,1569.911377,416.3927307,1687.498047,432.2780151,1640.624756,400.2487183,41.84643555,-7.36016655,378.0785828,46.09328842,-8.34833813,377.3981934,-0.09517875,-0.01133834,0.03645641,-0.04172672,-0.1767239,-0.35012239
1611,459,4.21412277,-0.9928174,-0.67333984,0.9935444,0.99635935,0.99382174,1569.880615,425.0600281,1686.904419,441.2062988,1640.03894,408.8243713,41.84614944,-6.8500948,378.0752564,46.06027222,-7.8429122,377.4019165,-0.00246661,-0.0093625,-0.66932976,0.00620417,0.06443646,-0.18499011
1611,468,4.1805687,-0.99830914,-0.6628418,0.99426436,0.99697965,0.99469906,1569.83374,433.7415772,1686.287476,450.1401978,1639.39978,417.3815002,41.84608078,-6.33965206,378.0745239,46.02664948,-7.3379612,377.4116821,0.14161581,-0.00937335,-0.34691826,0.0174878,0.11723299,0.2097718
1611,477,4.14524078,-1.00365925,-0.6552124,0.99414504,0.99675864,0.99455333,1569.801392,442.4136353,1685.645874,459.061615,1638.768677,425.9437866,41.8457756,-5.82945442,378.0712891,45.99101639,-6.83311367,377.4160767,0.05765927,-0.01407978,-0.49159124,-0.05673195,-0.25541994,-0.02650815
1611,486,4.10765457,-1.00956345,-0.64855957,0.99453616,0.99686968,0.99511898,1569.771118,451.0836182,1684.967529,467.964386,1638.112305,434.5023804,41.84542084,-5.31932068,378.0676575,45.95307541,-6.32888412,377.4190979,0.0134579,-0.01440149,-0.19946793,-0.06355467,-0.28018269,-0.11886734
1611,495,4.06972504,-1.01686335,-0.63650513,0.99432629,0.99670959,0.9947353,1569.726196,459.7598877,1684.270264,476.8710022,1637.39502,443.0179749,41.84534454,-4.80903816,378.0667419,45.91506958,-5.82590151,377.4302368,0.11949763,-0.01467741,-0.09317367,-0.04515801,-0.18612112,0.1541976
1611,504,4.02822876,-1.02370024,-0.62997437,0.99426687,0.99654543,0.99482602,1569.673706,468.4190369,1683.521484,485.7593079,1636.654663,451.5474243,41.8454361,-4.29926682,378.0673523,45.87366486,-5.32296705,377.4373779,0.17646605,-0.0144027,-0.17862022,-0.00401388,0.02612898,0.28513032
1611,513,3.98584747,-1.03143907,-0.61975098,0.99425501,0.99646056,0.99493212,1569.632813,477.1057739,1682.748901,494.6463013,1635.888428,460.0756836,41.84522247,-3.78867078,378.0653381,45.83106995,-4.82010984,377.4455872,0.11476888,-0.01497044,-0.3687546,0.0007123,0.05698083,0.09980977
1611,522,3.94241714,-1.03931618,-0.60748291,0.99351382,0.9956646,0.99396753,1569.58606,485.7714233,1681.954224,503.5135803,1635.083374,468.5976257,41.84516525,-3.27870131,378.0646057,45.7875824,-4.31801748,377.4571228,0.19671059,-0.01668081,0.11190781,-0.01869212,-0.04402742,0.34906268
1611,531,3.8958931,-1.04771495,-0.59436035,0.9948343,0.99638224,0.99501878,1569.536987,494.4257507,1681.103149,512.3711548,1634.220947,477.0994263,41.84519577,-2.76906276,378.0645142,45.74108887,-3.81677771,377.4701538,0.16707593,-0.01645335,-0.26826224,0.01105329,0.11203581,0.22235191
1611,540,3.84772491,-1.05726147,-0.58087158,0.99457771,0.99631357,0.99468219,1569.511719,503.1172485,1680.221924,521.2220459,1633.356445,485.6046143,41.84463882,-2.25832248,378.0596619,45.69236374,-3.31558394,377.4787903,0.09828473,-0.01565875,0.06514528,0.03778137,0.26300862,0.06711023
1611,549,3.79693604,-1.06751525,-0.56719971,0.99503195,0.99678725,0.99494821,1569.486572,511.7835999,1679.295044,530.0627441,1632.449707,494.0695496,41.8441658,-1.74832976,378.0550842,45.64110184,-2.81584501,377.4878845,0.06601404,-0.01870669,-0.00742191,0.01458978,0.15468164,-0.03411655
1611,558,3.74282455,-1.0786823,-0.55447388,0.99494845,0.9966622,0.99504733,1569.462158,520.4503174,1678.311035,538.8845215,1631.5,502.5212708,41.84363937,-1.2383374,378.0502625,45.58646393,-2.3170197,377.4957886,0.06540804,-0.02945098,-0.27679771,-0.09363884,-0.40168622,-0.07358014
1611,567,3.6857872,-1.09104395,-0.54269409,0.99444419,0.99598122,0.99430239,1569.432129,529.1344605,1677.276855,547.6774292,1630.505615,510.9769592,41.84320831,-0.72784644,378.0463867,45.52899551,-1.81889033,377.5036926,0.12216328,-0.02733671,0.2918722,-0.07716221,-0.31183285,0.11795688
1611,576,3.62637711,-1.10395515,-0.52905273,0.99439359,0.99579942,0.9945206,1569.393066,537.7861939,1676.196777,556.4627075,1629.451538,519.388916,41.84296036,-0.21830618,378.0441895,45.46933746,-1.32226133,377.5151367,0.0889368,-0.02712234,-0.12177962,-0.0775811,-0.30529982,-0.01960387
1611,585,3.56493759,-1.11648095,-0.51245117,0.99390626,0.99599457,0.99413377,1569.346802,546.461792,1675.074341,565.2548828,1628.337646,527.8305664,41.84288406,0.2919319,378.0433655,45.40782166,-0.82454902,377.5309143,-0.20564368,-0.02765512,-0.20732364,-0.06081125,-0.2021917,-0.80530512
1611,594,3.49859238,-1.13082206,-0.49816895,0.99368459,0.99490863,0.99356067,1569.286743,555.1391602,1673.869385,574.0113525,1627.150757,536.2462158,41.84302139,0.80222875,378.0449524,45.34161377,-0.32859328,377.5467835,0.24448328,-0.02906085,-0.3242594,-0.0166244,0.03032883,0.33989155
1611,603,3.42842865,-1.1466589,-0.48471069,0.99403322,0.99506027,0.99368644,1569.235962,563.8173218,1672.599854,582.7392578,1625.919312,544.638794,41.84301376,1.31254709,378.0449524,45.27144241,0.16588821,377.5602417,0.28717601,-0.03129745,-0.46046117,-0.01821288,0.01855207,0.4272311
1611,612,3.35626984,-1.16260123,-0.4664917,0.99574447,0.99667436,0.99532121,1569.224121,572.4763794,1671.285522,591.4645996,1624.663574,553.0094605,41.84222031,1.82225621,378.0377502,45.19849014,0.65965503,377.5712585,-0.0423304,-0.0319933,-0.00854405,-0.01386276,0.09316539,-0.39398196
1611,621,3.27876282,-1.18056655,-0.44848633,0.99557477,0.99615085,0.99528962,1569.21521,581.1646118,1669.877075,600.161438,1623.329956,561.3669434,41.84132767,2.33279634,378.0298767,45.12009048,1.15222979,377.5813904,-0.11314091,-0.03671988,0.09454151,-0.04470223,-0.04954977,-0.57183105
1611,630,3.19790268,-1.19988668,-0.42883301,0.99566078,0.99639118,0.99545246,1569.156494,589.8588257,1668.404541,608.8414307,1621.88208,569.7003784,41.84141541,2.84357524,378.0310059,45.03931808,1.64368856,377.6021729,0.23633702,-0.03881471,-0.01396941,-0.04472126,-0.0576782,0.30279446
1611,639,3.11082077,-1.21980858,-0.41110229,0.99613726,0.99686188,0.99588835,1569.109497,598.5380859,1666.827515,617.4924927,1620.362915,578.0261231,41.84130096,3.35390306,378.0301514,44.95212173,2.13409448,377.6190491,0.49126002,-0.04161464,-0.14558256,-0.05530261,-0.11123534,0.9439773
1611,648,3.01872253,-1.24073052,-0.39511108,0.99512219,0.99581039,0.99457407,1569.090942,607.1973877,1665.165283,626.1281128,1618.808228,586.3123779,41.84060669,3.8635838,378.0241394,44.85932922,2.62285328,377.6290283,-0.07575337,-0.04575098,-0.21729435,-0.10178697,-0.29622602,-0.53339565
1611,657,2.92217255,-1.26387358,-0.37759399,0.99559343,0.99636209,0.99495953,1569.046509,615.8584595,1663.421143,634.7348633,1617.147339,594.5521851,41.8404541,4.37336683,378.0228272,44.76262665,3.10949326,377.6452332,-0.21338512,-0.04305131,-0.08954183,-0.00787118,0.21777934,-0.87565428
1611,666,2.81993484,-1.28705955,-0.35769653,0.99490517,0.99562812,0.99408114,1568.988281,624.522644,1661.570923,643.3306885,1615.366943,602.8035278,41.84056091,4.88327551,378.0240784,44.66049576,3.59621596,377.6663818,0.10637246,-0.04500537,-0.37498504,-0.01483431,0.18747805,-0.08071936
1611,675,2.71281433,-1.31068563,-0.33236694,0.99226868,0.99231255,0.99025029,1568.966553,633.2194824,1659.623657,651.9258423,1613.509033,611.069458,41.8398819,5.39402866,378.0184021,44.55269623,4.08334303,377.6860352,0.39509752,-0.04655631,-0.19527121,-0.04682855,0.03072279,0.68799746
1611,684,2.60108566,-1.33473539,-0.30847168,0.99187392,0.99080414,0.98973638,1568.924316,641.8903809,1657.598145,660.4949951,1611.569092,619.3209229,41.83964539,5.90408182,378.0166626,44.44073105,4.56934643,377.7081909,0.12169179,-0.04721569,-0.43163428,-0.0457252,0.06344222,-0.03731382
1611,693,2.48301697,-1.35895586,-0.28482056,0.991997,0.99067545,0.99017036,1568.894775,650.5583496,1655.460938,669.0831299,1609.546509,627.5442505,41.83914948,6.4139967,378.0124512,44.32216644,5.05504084,377.7276306,0.24443164,-0.04754948,-0.35716337,-0.06544329,-0.02936793,0.31259239
1620,135,4.95479965,-0.83384705,-0.8918457,0.99350733,0.99637789,0.99262732,1579.669312,113.0829163,1709.550903,119.2099762,1662.715576,100.2405472,42.3478241,-25.21292496,378.0400085,47.30262375,-26.046772,377.1481628,-0.03283541,-0.0046762,0.30835834,-0.04540117,-0.23123032,-0.06186382
1620,144,4.94545364,-0.83600616,-0.88885498,0.99357808,0.99642295,0.99260253,1579.63562,121.7479858,1709.37793,128.2007446,1662.519165,108.8448486,42.34778214,-24.70280647,378.0381775,47.29323578,-25.53881264,377.1493225,-0.03138278,-0.00448051,0.03610107,-0.02644611,-0.13651165,-0.08688343
1620,153,4.93561935,-0.83847618,-0.8848877,0.99378502,0.99695849,0.99337637,1579.590088,130.4141083,1709.193359,137.1806488,1662.295898,117.4522095,42.34801102,-24.19280624,378.0386353,47.28363037,-25.03128242,377.1537476,-0.01811271,-0.0049028,-0.26755515,0.03237981,0.16256773,-0.08542445
1620,162,4.92449951,-0.84078598,-0.88204956,0.99547309,0.99802476,0.9953391,1579.53772,139.0755615,1708.988892,146.162674,1662.055176,126.0551148,42.34835434,-23.68300438,378.0401001,47.27285385,-24.52379036,377.1580505,0.04020761,-0.00473106,-0.3376123,0.02796166,0.14239213,0.0547156
1620,171,4.91284561,-0.8432312,-0.87905884,0.99594188,0.9981088,0.99580914,1579.489746,147.7446442,1708.774658,155.1378632,1661.808472,134.667923,42.34860611,-23.17292976,378.040802,47.26145172,-24.01616096,377.1617432,0.01372333,-0.00459839,-0.54743612,0.02358001,0.12067913,-0.03549301
1620,180,4.90076828,-0.84606934,-0.87442017,0.99622023,0.99812829,0.9959088,1579.47229,156.4237061,1708.549927,164.1121521,1661.574707,143.2804565,42.34819794,-22.6622448,378.0358276,47.24896622,-23.50831413,377.1614075,-0.03842817,-0.00471802,-0.73574239,0.027138,0.14208612,-0.18978676
1620,189,4.88791656,-0.84911537,-0.86978149,0.9963547,0.99819344,0.99594408,1579.435303,165.1013947,1708.312012,173.0859833,1661.309082,151.8847656,42.34821701,-22.15181732,378.0343933,47.23613358,-23.00093269,377.1646118,-0.00068488,-0.00544274,-0.53293914,0.02060758,0.10793771,-0.07641877
1620,198,4.87460709,-0.85268402,-0.86499023,0.99591595,0.99788749,0.9953711,1579.397949,173.7764435,1708.065186,182.0407562,1661.034912,160.4874573,42.34817123,-21.64145279,378.0328674,47.22277832,-22.49413681,377.1678772,0.02758608,-0.00617796,-0.08205013,0.02158484,0.11385055,0.03659742
1620,207,4.86101913,-0.85668564,-0.85665894,0.99466723,0.99738771,0.9941085,1579.378296,182.4223023,1707.806152,191.0052185,1660.748779,169.0423431,42.34782028,-21.13179207,378.0282593,47.20883942,-21.98847771,377.1716003,-0.02754509,-0.00861055,0.05242608,-0.0303291,-0.14494044,-0.09383
1620,216,4.84591675,-0.86040688,-0.8505249,0.99436736,0.9973911,0.99392909,1579.332764,191.0887604,1707.523926,199.9621887,1660.427979,177.6299286,42.34796906,-20.62178421,378.0283508,47.1938858,-21.48219109,377.1778259,-0.04225348,-0.00885246,-0.2039298,-0.03928251,-0.18897796,-0.15957192
1620,225,4.82991028,-0.86420822,-0.8465271,0.99445391,0.9972983,0.99406737,1579.293335,199.7665405,1707.231079,208.9183044,1660.115967,186.2230988,42.34797668,-20.11137581,378.0271606,47.17788696,-20.97558403,377.1806335,0.01927503,-0.00871317,-0.12828471,-0.02497099,-0.11933852,0.00097703
1620,234,4.81396484,-0.86851692,-0.84017944,0.99539614,0.99774557,0.99515599,1579.259766,208.4449158,1706.933472,217.8690491,1659.793091,194.808136,42.34783936,-19.60090256,378.0248108,47.1618042,-20.46941948,377.1846314,0.01135957,-0.00918733,0.11169361,-0.02321165,-0.11054033,0.00128026
1620,243,4.79732895,-0.87297249,-0.8338623,0.9957217,0.99776435,0.9951629,1579.229126,217.124588,1706.625,226.8199005,1659.463379,203.3888855,42.34763718,-19.09037209,378.0219421,47.14496613,-19.96334457,377.1880798,-0.00522917,-0.00827632,0.38089934,-0.0009248,0.00459775,-0.01729866
1620,252,4.78023529,-0.87699127,-0.82641602,0.99537325,0.9975239,0.99483687,1579.179443,225.7897339,1706.304932,235.7700501,1659.098389,211.9723511,42.34783173,-18.58043289,378.022522,47.12806702,-19.45742416,377.196106,-0.00624443,-0.00806321,0.09168161,-0.00242518,-0.00225531,-0.05054973
1620,261,4.76264191,-0.88107681,-0.81726074,0.9952969,0.99742001,0.99471045,1579.102051,234.4529266,1705.970581,244.725296,1658.683716,220.5490723,42.34860229,-18.07077789,378.0283203,47.1112442,-18.95185471,377.2110596,0.04973812,-0.00767105,0.21039425,-0.0058029,-0.01703519,0.10110512
1620,270,4.74362564,-0.88512039,-0.81304932,0.99423373,0.99688584,0.99373198,1579.061279,243.1208038,1705.62439,253.6773071,1658.32251,229.1261902,42.34859467,-17.56067657,378.0271606,47.09222031,-18.44579697,377.2141113,0.04506481,-0.00752728,0.20885718,0.00791622,0.05178922,0.08696593
1620,279,4.72452545,-0.88858223,-0.80883789,0.99359429,0.99659204,0.99268341,1579.021606,251.7897034,1705.276611,262.6324463,1657.959717,237.7209778,42.34857559,-17.05053902,378.0259094,47.07310104,-17.93912125,377.2170715,0.03095283,-0.00555005,-0.13380964,0.0340647,0.18436755,0.01513588
1620,288,4.705513,-0.89280701,-0.80209351,0.99548763,0.99757069,0.99524492,1578.997803,260.4811096,1704.924561,271.5802307,1657.596802,246.3227539,42.34818268,-16.53962135,378.0214844,47.05369568,-17.43242836,377.2193909,0.01934119,-0.00590042,-0.10567222,0.030482,0.16669816,-0.01468589
1620,297,4.68537903,-0.89727592,-0.7984314,0.99520177,0.99754697,0.99510169,1578.982422,269.1229858,1704.560791,280.5246582,1657.247803,254.8648682,42.34762573,-16.03010368,378.015686,47.03300476,-16.92737961,377.2172546,0.01561193,-0.00657627,0.05441135,0.03182294,0.17719536,-0.01133402
1620,306,4.66473389,-0.90111732,-0.79376221,0.99491733,0.99745798,0.99479526,1578.928467,277.7761536,1704.18396,289.4781494,1656.843628,263.4328613,42.34786987,-15.52054024,378.0168762,47.01260376,-16.42165756,377.223114,0.01720831,-0.00730623,-0.01152502,0.00871277,0.05702699,-0.01622726
1620,315,4.64415741,-0.90522003,-0.78512573,0.995305,0.99786997,0.99559885,1578.887329,286.4431458,1703.800415,298.4290772,1656.424927,272.0131836,42.34782791,-15.01047421,378.0156555,46.99198532,-15.91569424,377.2305298,0.0233165,-0.00681429,0.08161809,0.01278141,0.0771094,0.00557491
1620,324,4.62270737,-0.90873528,-0.7795105,0.99486864,0.99770093,0.99509573,1578.875977,295.1153259,1703.40979,307.3899536,1656.045166,280.6036987,42.34718323,-14.50007915,378.0089417,46.96989059,-15.40881443,377.2294312,0.00372175,-0.0071987,-0.0792234,0.01123521,0.06921276,-0.06327676
1620,333,4.60076904,-0.91291904,-0.77404785,0.99467921,0.99747545,0.99489683,1578.825806,303.7795715,1703.008179,316.3403626,1655.618652,289.1740723,42.34732437,-13.99016476,378.0093689,46.94809341,-14.9030838,377.235321,0.01945905,-0.00718856,0.044621,0.02327872,0.1319489,-0.01257051
1620,342,4.57857513,-0.91687775,-0.76782227,0.99456602,0.99740666,0.99502325,1578.764404,312.4636536,1702.60022,325.2940369,1655.170654,297.7696533,42.34768295,-13.47973442,378.0118408,46.92625809,-14.39661217,377.2440186,0.05022022,-0.00690384,-0.17417163,0.02970089,0.16508891,0.0431677
1620,351,4.55522537,-0.9205761,-0.76303101,0.99382532,0.99710619,0.99407232,1578.742065,321.1509705,1702.17688,334.2513733,1654.75647,306.3709717,42.34720993,-12.96897316,378.006958,46.9024353,-13.88954926,377.243927,0.02524687,-0.00591435,-0.31886756,0.03321177,0.18532376,-0.03759431
1620,360,4.53232574,-0.92410183,-0.75558472,0.99371123,0.99707931,0.9939124,1578.702026,329.81427,1701.755127,343.2024841,1654.311401,314.9637451,42.34715652,-12.45903206,378.0055237,46.87948227,-13.38313389,377.249939,0.01811201,-0.00536365,-0.01370112,0.031642,0.17942286,-0.02927849
1620,369,4.50870895,-0.92789364,-0.7484436,0.99376738,0.99705225,0.99365103,1578.658569,338.4942322,1701.320679,352.1637878,1653.853638,323.5531921,42.34709167,-11.94861412,378.0044861,46.85580063,-12.87650776,377.2560425,0.01138517,-0.00639186,-0.19215542,0.01507261,0.09278855,-0.06615537
1620,378,4.48441696,-0.93190002,-0.74261475,0.99448907,0.99747205,0.9942978,1578.645752,347.164093,1700.878418,361.1184082,1653.426392,332.1295776,42.34644318,-11.43834496,377.9979553,46.83086014,-12.37024498,377.2553406,0.01059866,-0.00572421,-0.21149485,0.02726232,0.15671131,-0.07261439
1620,387,4.45953751,-0.93504906,-0.73855591,0.99439687,0.99756134,0.99431539,1578.585571,355.8016052,1700.428101,370.0732117,1652.954468,340.7015076,42.34673309,-10.92925739,378,46.8062706,-11.86430645,377.2614441,0.02138749,-0.00591946,-0.22995517,0.01847636,0.11166237,-0.04912133
1620,396,4.43448257,-0.93820858,-0.72991943,0.99425083,0.99732578,0.99401975,1578.555908,364.4767456,1699.966064,379.0351563,1652.477417,349.3073731,42.34641266,-10.4189291,377.9964905,46.78089523,-11.35713768,377.266571,0.05867212,-0.00712028,-0.41984558,-0.00585202,-0.01686939,0.02744424
1620,405,4.40872574,-0.94215679,-0.72198486,0.99449563,0.99729371,0.99447447,1578.526489,373.1618347,1699.492676,387.9953613,1651.994873,357.8967285,42.34606552,-9.90831661,377.9928284,46.75479126,-10.8504734,377.2708435,-0.01140181,-0.00724191,0.03166481,-0.00108711,0.01588455,-0.11522119
1620,414,4.3824234,-0.94582176,-0.71331787,0.99365824,0.99693388,0.99400747,1578.490967,381.8289185,1699.008911,396.9503174,1651.492065,366.4833984,42.34586334,-9.39826012,377.990387,46.72828674,-10.34408188,377.2770691,0.02667387,-0.00836803,-0.13030857,-0.03087035,-0.13996734,-0.03571145
1620,423,4.35496521,-0.94966793,-0.70532227,0.99413085,0.99707043,0.99428642,1578.444214,390.4988403,1698.504517,405.9000855,1650.964722,375.0705872,42.34586716,-8.88817024,377.9899597,46.70083237,-9.83783817,377.2846375,0.06344702,-0.00831067,0.07825623,-0.02682189,-0.11706601,0.07583459
1620,432,4.32576752,-0.95339489,-0.70278931,0.9939332,0.9970088,0.99431562,1578.406006,399.1542053,1697.981689,414.8444824,1650.459717,383.6481628,42.34565735,-8.37846756,377.9877625,46.67142487,-9.33186245,377.2849731,0.09892777,-0.0070298,0.03725167,0.01225441,0.08343443,0.15888025
1620,441,4.29682541,-0.95748901,-0.69433594,0.99423528,0.99729663,0.99453187,1578.360962,407.814209,1697.450439,423.7906494,1649.908691,392.2201233,42.34562302,-7.86866283,377.98703,46.64244843,-8.82615185,377.2926941,0.10933723,-0.0089537,-1.25986147,-0.01888116,-0.08112409,0.05724987
1620,450,4.26696396,-0.96162415,-0.68585205,0.99457896,0.99730933,0.99484599,1578.334717,416.4934387,1696.904419,432.7412415,1649.361938,400.8049316,42.34519196,-7.35823536,377.9826355,46.61215591,-8.3198595,377.2967835,-0.05208607,-0.0085352,-0.59373814,-0.00938818,-0.01311002,-0.30168524
1620,459,4.23551178,-0.96607208,-0.67745972,0.99482286,0.99711424,0.99500406,1578.306763,425.1629028,1696.32959,441.6838074,1648.789795,409.3764343,42.34480286,-6.84811306,377.9786682,46.58031464,-7.81418514,377.3012085,-0.07792864,-0.00875806,-0.65162408,-0.00914311,-0.00692708,-0.37810355
