x,y,u0,v0,u,v,exx,eyy,exy,zncc,iteration,convergence,feature,
216.00000000,298.00000000,-0.48440480,-3.45070171,-0.46501252,-3.44221592,0.00000000,0.00000000,0.00000000,0.99327242,4.00000000,0.00051544,31.00000000,
218.00000000,298.00000000,-0.48063412,-3.45089984,-0.46780720,-3.43978310,0.00000000,0.00000000,0.00000000,0.99342865,4.00000000,0.00046371,31.00000000,
220.00000000,298.00000000,-0.48223075,-3.44991302,-0.46616641,-3.43347526,0.00000000,0.00000000,0.00000000,0.99332136,4.00000000,0.00060282,33.00000000,
222.00000000,298.00000000,-0.48670390,-3.44082332,-0.47426528,-3.43459535,0.00000000,0.00000000,0.00000000,0.99325013,4.00000000,0.00076441,34.00000000,
224.00000000,298.00000000,-0.49233097,-3.44160867,-0.47556031,-3.43190241,0.00000000,0.00000000,0.00000000,0.99310243,4.00000000,0.00061927,35.00000000,
226.00000000,298.00000000,-0.49446392,-3.43752742,-0.47815564,-3.43323827,0.00000000,0.00000000,0.00000000,0.99314964,4.00000000,0.00071472,37.00000000,
228.00000000,298.00000000,-0.49420187,-3.43619633,-0.48071545,-3.43575191,0.00000000,0.00000000,0.00000000,0.99342746,4.00000000,0.00075055,39.00000000,
30.00000000,300.00000000,-0.37614587,-3.37917256,-0.38017160,-3.36719775,0.00000000,0.00000000,0.00000000,0.99555784,4.00000000,0.00026945,35.00000000,
32.00000000,300.00000000,-0.37378767,-3.37980962,-0.37859797,-3.36614108,0.00000000,0.00000000,0.00000000,0.99542236,4.00000000,0.00037350,37.00000000,
34.00000000,300.00000000,-0.37728673,-3.38943839,-0.37707642,-3.36819696,0.00000000,0.00000000,0.00000000,0.99551153,4.00000000,0.00049980,34.00000000,
36.00000000,300.00000000,-0.38052100,-3.39138722,-0.38106230,-3.36950660,0.00000000,0.00000000,0.00000000,0.99569762,4.00000000,0.00022039,34.00000000,
38.00000000,300.00000000,-0.37049389,-3.38899660,-0.37791646,-3.37194395,0.00000000,0.00000000,0.00000000,0.99569118,4.00000000,0.00034736,33.00000000,
40.00000000,300.00000000,-0.36779544,-3.37852311,-0.37822706,-3.37971354,0.00000000,0.00000000,0.00000000,0.99574494,4.00000000,0.00018575,33.00000000,
42.00000000,300.00000000,-0.36713126,-3.37810135,-0.37983727,-3.38201284,0.00000000,0.00000000,0.00000000,0.99603921,3.00000000,0.00076179,36.00000000,
44.00000000,300.00000000,-0.36674723,-3.37774205,-0.38304904,-3.38527417,0.00000000,0.00000000,0.00000000,0.99622226,3.00000000,0.00076827,36.00000000,
46.00000000,300.00000000,-0.37208864,-3.37977600,-0.38231811,-3.38603258,0.00000000,0.00000000,0.00000000,0.99630684,3.00000000,0.00079925,38.00000000,
48.00000000,300.00000000,-0.37395921,-3.37988186,-0.38708663,-3.38385057,0.00000000,0.00000000,0.00000000,0.99641967,3.00000000,0.00097440,38.00000000,
50.00000000,300.00000000,-0.37568581,-3.38168716,-0.38663089,-3.38783622,0.00000000,0.00000000,0.00000000,0.99659985,3.00000000,0.00074741,44.00000000,
52.00000000,300.00000000,-0.37747097,-3.37478113,-0.38514170,-3.38667297,0.00000000,0.00000000,0.00000000,0.99661255,3.00000000,0.00058826,45.00000000,
54.00000000,300.00000000,-0.37601301,-3.37327290,-0.38712099,-3.38977265,0.00000000,0.00000000,0.00000000,0.99661750,3.00000000,0.00075031,41.00000000,
56.00000000,300.00000000,-0.37701941,-3.37809658,-0.38789779,-3.38754463,0.00000000,0.00000000,0.00000000,0.99661714,3.00000000,0.00047827,44.00000000,
58.00000000,300.00000000,-0.37836868,-3.38153577,-0.38824955,-3.38651824,0.00000000,0.00000000,0.00000000,0.99662101,3.00000000,0.00056015,44.00000000,
60.00000000,300.00000000,-0.38276356,-3.38753748,-0.38828772,-3.38497567,0.00000000,0.00000000,0.00000000,0.99660522,3.00000000,0.00081814,41.00000000,
62.00000000,300.00000000,-0.38144141,-3.38971853,-0.38922200,-3.38770342,0.00000000,0.00000000,0.00000000,0.99676126,4.00000000,0.00021243,42.00000000,
64.00000000,300.00000000,-0.38112572,-3.39032650,-0.38807827,-3.39021444,0.00000000,0.00000000,0.00000000,0.99678051,3.00000000,0.00092593,41.00000000,
66.00000000,300.00000000,-0.37989244,-3.39392447,-0.38633567,-3.39391112,0.00000000,0.00000000,0.00000000,0.99669749,3.00000000,0.00074553,42.00000000,
68.00000000,300.00000000,-0.38160330,-3.39252400,-0.38905668,-3.39935565,0.00000000,0.00000000,0.00000000,0.99670672,3.00000000,0.00076878,44.00000000,
70.00000000,300.00000000,-0.38207495,-3.40367603,-0.39067957,-3.40514612,0.00000000,0.00000000,0.00000000,0.99681413,3.00000000,0.00077413,42.00000000,
72.00000000,300.00000000,-0.38335332,-3.41186285,-0.38760516,-3.40862465,0.00000000,0.00000000,0.00000000,0.99679416,4.00000000,0.00023315,50.00000000,
74.00000000,300.00000000,-0.38836184,-3.40898108,-0.39473000,-3.41191220,0.00000000,0.00000000,0.00000000,0.99670166,3.00000000,0.00091966,48.00000000,
76.00000000,300.00000000,-0.38944432,-3.41069913,-0.39232618,-3.41559839,0.00000000,0.00000000,0.00000000,0.99649048,3.00000000,0.00065224,49.00000000,
78.00000000,300.00000000,-0.39096975,-3.41534281,-0.39504781,-3.41535401,0.00000000,0.00000000,0.00000000,0.99637914,4.00000000,0.00017764,48.00000000,
80.00000000,300.00000000,-0.39159289,-3.41817665,-0.39598510,-3.42069292,0.00000000,0.00000000,0.00000000,0.99621224,4.00000000,0.00019000,50.00000000,
82.00000000,300.00000000,-0.39525798,-3.42257094,-0.40160108,-3.42353082,0.00000000,0.00000000,0.00000000,0.99589068,3.00000000,0.00074812,52.00000000,
84.00000000,300.00000000,-0.39569074,-3.42635894,-0.40014026,-3.42768812,0.00000000,0.00000000,0.00000000,0.99572837,4.00000000,0.00018250,50.00000000,
86.00000000,300.00000000,-0.39956063,-3.42784142,-0.39875084,-3.43063211,0.00000000,0.00000000,0.00000000,0.99552345,4.00000000,0.00016670,52.00000000,
88.00000000,300.00000000,-0.40023184,-3.43687129,-0.40273353,-3.43546653,0.00000000,0.00000000,0.00000000,0.99545962,4.00000000,0.00016861,51.00000000,
90.00000000,300.00000000,-0.40124002,-3.44251323,-0.40140104,-3.43918753,0.00000000,0.00000000,0.00000000,0.99539298,4.00000000,0.00019965,48.00000000,
92.00000000,300.00000000,-0.39659354,-3.44492126,-0.40216863,-3.44745111,0.00000000,0.00000000,0.00000000,0.99543750,3.00000000,0.00092530,51.00000000,
94.00000000,300.00000000,-0.39428434,-3.44357491,-0.40091902,-3.45162702,0.00000000,0.00000000,0.00000000,0.99500722,3.00000000,0.00088244,51.00000000,
96.00000000,300.00000000,-0.40051961,-3.44273329,-0.40338036,-3.45675111,0.00000000,0.00000000,0.00000000,0.99447268,4.00000000,0.00016981,45.00000000,
98.00000000,300.00000000,-0.39768678,-3.43778229,-0.40323696,-3.45855808,0.00000000,0.00000000,0.00000000,0.99454749,4.00000000,0.00016269,48.00000000,
100.00000000,300.00000000,-0.40234786,-3.44745922,-0.40862367,-3.46054626,0.00000000,0.00000000,0.00000000,0.99477226,4.00000000,0.00016431,52.00000000,
102.00000000,300.00000000,-0.40248689,-3.45080400,-0.40480644,-3.46111703,0.00000000,0.00000000,0.00000000,0.99464118,3.00000000,0.00073365,55.00000000,
104.00000000,300.00000000,-0.40034714,-3.45024395,-0.40766653,-3.45607543,0.00000000,0.00000000,0.00000000,0.99446160,3.00000000,0.00097511,53.00000000,
106.00000000,300.00000000,-0.40218168,-3.44953489,-0.40973359,-3.45647621,0.00000000,0.00000000,0.00000000,0.99439400,4.00000000,0.00019395,52.00000000,
108.00000000,300.00000000,-0.40208802,-3.45170665,-0.40689605,-3.45593834,0.00000000,0.00000000,0.00000000,0.99445093,4.00000000,0.00027137,50.00000000,
110.00000000,300.00000000,-0.40564507,-3.44988227,-0.41150421,-3.45580602,0.00000000,0.00000000,0.00000000,0.99458241,3.00000000,0.00085785,50.00000000,
112.00000000,300.00000000,-0.40727592,-3.45321107,-0.41234350,-3.46081138,0.00000000,0.00000000,0.00000000,0.99469823,4.00000000,0.00022167,45.00000000,
114.00000000,300.00000000,-0.40757751,-3.45217848,-0.41111302,-3.46308541,0.00000000,0.00000000,0.00000000,0.99470741,4.00000000,0.00022235,45.00000000,
116.00000000,300.00000000,-0.40765643,-3.45268559,-0.41393057,-3.46462083,0.00000000,0.00000000,0.00000000,0.99461585,4.00000000,0.00022745,44.00000000,
118.00000000,300.00000000,-0.40800563,-3.45069623,-0.41615167,-3.46739697,0.00000000,0.00000000,0.00000000,0.99460292,4.00000000,0.00022080,45.00000000,
120.00000000,300.00000000,-0.40686345,-3.45046973,-0.41809687,-3.47194552,0.00000000,0.00000000,0.00000000,0.99486130,4.00000000,0.00025449,42.00000000,
122.00000000,300.00000000,-0.41175771,-3.45663118,-0.42211097,-3.47574973,0.00000000,0.00000000,0.00000000,0.99499667,3.00000000,0.00099465,45.00000000,
124.00000000,300.00000000,-0.41395706,-3.45953941,-0.42081857,-3.47811985,0.00000000,0.00000000,0.00000000,0.99488747,3.00000000,0.00081544,45.00000000,
126.00000000,300.00000000,-0.41194314,-3.45818162,-0.42588055,-3.47977424,0.00000000,0.00000000,0.00000000,0.99474984,4.00000000,0.00025597,41.00000000,
128.00000000,300.00000000,-0.41330689,-3.45653915,-0.42822453,-3.48229218,0.00000000,0.00000000,0.00000000,0.99489719,4.00000000,0.00023992,45.00000000,
130.00000000,300.00000000,-0.41621470,-3.45497346,-0.42647192,-3.48909235,0.00000000,0.00000000,0.00000000,0.99509066,4.00000000,0.00028923,42.00000000,
132.00000000,300.00000000,-0.41953418,-3.45354104,-0.42825457,-3.48714185,0.00000000,0.00000000,0.00000000,0.99482059,4.00000000,0.00028529,39.00000000,
134.00000000,300.00000000,-0.42691025,-3.46449375,-0.42939979,-3.48520541,0.00000000,0.00000000,0.00000000,0.99477845,4.00000000,0.00042600,36.00000000,
136.00000000,300.00000000,-0.43403372,-3.45062041,-0.43021628,-3.48533988,0.00000000,0.00000000,0.00000000,0.99460417,4.00000000,0.00041481,37.00000000,
138.00000000,300.00000000,-0.43662125,-3.44921064,-0.43342856,-3.48293447,0.00000000,0.00000000,0.00000000,0.99448943,4.00000000,0.00043103,34.00000000,
140.00000000,300.00000000,-0.43346542,-3.45159221,-0.42967597,-3.48138666,0.00000000,0.00000000,0.00000000,0.99431461,4.00000000,0.00058675,34.00000000,
142.00000000,300.00000000,-0.43106636,-3.45629668,-0.42584836,-3.48351789,0.00000000,0.00000000,0.00000000,0.99402964,4.00000000,0.00038291,36.00000000,
144.00000000,300.00000000,-0.42912567,-3.45500398,-0.42786926,-3.48582840,0.00000000,0.00000000,0.00000000,0.99394387,4.00000000,0.00046147,39.00000000,
146.00000000,300.00000000,-0.42729241,-3.45896149,-0.42557660,-3.48925447,0.00000000,0.00000000,0.00000000,0.99394363,4.00000000,0.00043888,39.00000000,
148.00000000,300.00000000,-0.42657933,-3.46597505,-0.42839724,-3.48748136,0.00000000,0.00000000,0.00000000,0.99398184,4.00000000,0.00043810,40.00000000,
150.00000000,300.00000000,-0.42802384,-3.46878624,-0.42801416,-3.48726082,0.00000000,0.00000000,0.00000000,0.99405283,4.00000000,0.00030130,40.00000000,
152.00000000,300.00000000,-0.43254787,-3.46724343,-0.42769238,-3.48587418,0.00000000,0.00000000,0.00000000,0.99413002,4.00000000,0.00048916,39.00000000,
154.00000000,300.00000000,-0.42662579,-3.47915721,-0.42410100,-3.48708010,0.00000000,0.00000000,0.00000000,0.99358904,4.00000000,0.00040652,39.00000000,
156.00000000,300.00000000,-0.42688596,-3.47967386,-0.41889977,-3.48763967,0.00000000,0.00000000,0.00000000,0.99353194,4.00000000,0.00074497,41.00000000,
158.00000000,300.00000000,-0.42622596,-3.47728539,-0.42716789,-3.48850727,0.00000000,0.00000000,0.00000000,0.99327713,4.00000000,0.00048783,41.00000000,
160.00000000,300.00000000,-0.42552659,-3.47674465,-0.43103141,-3.48525763,0.00000000,0.00000000,0.00000000,0.99328804,4.00000000,0.00056437,38.00000000,
162.00000000,300.00000000,-0.42743862,-3.47632146,-0.43284312,-3.48878431,0.00000000,0.00000000,0.00000000,0.99288607,4.00000000,0.00050369,38.00000000,
164.00000000,300.00000000,-0.42907628,-3.47562528,-0.43286848,-3.48307633,0.00000000,0.00000000,0.00000000,0.99287242,4.00000000,0.00046026,41.00000000,
166.00000000,300.00000000,-0.42302456,-3.47695374,-0.43501008,-3.48517489,0.00000000,0.00000000,0.00000000,0.99291396,4.00000000,0.00045258,38.00000000,
168.00000000,300.00000000,-0.41975191,-3.47755742,-0.43440333,-3.48389173,0.00000000,0.00000000,0.00000000,0.99271798,4.00000000,0.00063181,35.00000000,
170.00000000,300.00000000,-0.41383356,-3.47130346,-0.43415970,-3.48244262,0.00000000,0.00000000,0.00000000,0.99261552,4.00000000,0.00068797,34.00000000,
172.00000000,300.00000000,-0.41257745,-3.47278666,-0.43962023,-3.48082542,0.00000000,0.00000000,0.00000000,0.99276394,4.00000000,0.00078769,34.00000000,
174.00000000,300.00000000,-0.40369764,-3.47231674,-0.43909258,-3.47719502,0.00000000,0.00000000,0.00000000,0.99282771,4.00000000,0.00097052,34.00000000,
176.00000000,300.00000000,-0.40421936,-3.47048807,-0.44594866,-3.47538829,0.00000000,0.00000000,0.00000000,0.99290681,5.00000000,0.00028941,34.00000000,
178.00000000,300.00000000,-0.40572965,-3.47952604,-0.44114971,-3.47208166,0.00000000,0.00000000,0.00000000,0.99282122,4.00000000,0.00091290,30.00000000,
180.00000000,300.00000000,-0.40582567,-3.47963977,-0.44214776,-3.47071791,0.00000000,0.00000000,0.00000000,0.99301684,4.00000000,0.00093264,30.00000000,
182.00000000,300.00000000,-0.40784714,-3.47813225,-0.44217896,-3.46938682,0.00000000,0.00000000,0.00000000,0.99310380,5.00000000,0.00030412,30.00000000,
184.00000000,300.00000000,-0.40266794,-3.48023534,-0.44439679,-3.46989775,0.00000000,0.00000000,0.00000000,0.99286103,5.00000000,0.00030170,28.00000000,
186.00000000,300.00000000,-0.41995826,-3.47222090,-0.44506267,-3.46766686,0.00000000,0.00000000,0.00000000,0.99297130,4.00000000,0.00077733,29.00000000,
188.00000000,300.00000000,-0.42072567,-3.46660233,-0.44652641,-3.46695685,0.00000000,0.00000000,0.00000000,0.99349618,4.00000000,0.00077703,30.00000000,
190.00000000,300.00000000,-0.42109856,-3.46343493,-0.44098133,-3.46656585,0.00000000,0.00000000,0.00000000,0.99375767,4.00000000,0.00080214,32.00000000,
192.00000000,300.00000000,-0.43510801,-3.46023369,-0.44299337,-3.46279359,0.00000000,0.00000000,0.00000000,0.99367285,4.00000000,0.00057920,32.00000000,
194.00000000,300.00000000,-0.43839520,-3.46527457,-0.44490975,-3.46168327,0.00000000,0.00000000,0.00000000,0.99385971,4.00000000,0.00043171,34.00000000,
196.00000000,300.00000000,-0.44088495,-3.46653008,-0.44619623,-3.46317267,0.00000000,0.00000000,0.00000000,0.99416590,4.00000000,0.00036145,37.00000000,
198.00000000,300.00000000,-0.44177720,-3.45659804,-0.44771558,-3.46488905,0.00000000,0.00000000,0.00000000,0.99424982,4.00000000,0.00055457,32.00000000,
200.00000000,300.00000000,-0.44462278,-3.45217133,-0.44985670,-3.46332312,0.00000000,0.00000000,0.00000000,0.99395108,4.00000000,0.00037651,32.00000000,
202.00000000,300.00000000,-0.44829422,-3.44900274,-0.44847795,-3.45795298,0.00000000,0.00000000,0.00000000,0.99397600,4.00000000,0.00030030,32.00000000,
204.00000000,300.00000000,-0.45395407,-3.44348574,-0.44644272,-3.45541668,0.00000000,0.00000000,0.00000000,0.99395770,4.00000000,0.00041039,29.00000000,
206.00000000,300.00000000,-0.45537716,-3.44316506,-0.45139432,-3.45549107,0.00000000,0.00000000,0.00000000,0.99381542,4.00000000,0.00029554,32.00000000,
208.00000000,300.00000000,-0.45714870,-3.44177365,-0.45267835,-3.45243168,0.00000000,0.00000000,0.00000000,0.99368972,3.00000000,0.00088178,35.00000000,
210.00000000,300.00000000,-0.45794597,-3.43665600,-0.45664260,-3.45314193,0.00000000,0.00000000,0.00000000,0.99410057,4.00000000,0.00025966,31.00000000,
212.00000000,300.00000000,-0.47763082,-3.43562150,-0.45999730,-3.45023727,0.00000000,0.00000000,0.00000000,0.99387002,4.00000000,0.00035533,35.00000000,
214.00000000,300.00000000,-0.48650536,-3.43624020,-0.46166801,-3.44725323,0.00000000,0.00000000,0.00000000,0.99387491,4.00000000,0.00049200,33.00000000,
216.00000000,300.00000000,-0.48917437,-3.43583536,-0.46447587,-3.43974209,0.00000000,0.00000000,0.00000000,0.99363530,4.00000000,0.00051675,32.00000000,
218.00000000,300.00000000,-0.48495874,-3.44835734,-0.46944353,-3.43899226,0.00000000,0.00000000,0.00000000,0.99377578,4.00000000,0.00027086,36.00000000,
220.00000000,300.00000000,-0.48358849,-3.44965005,-0.46824658,-3.43295550,0.00000000,0.00000000,0.00000000,0.99363160,4.00000000,0.00047018,35.00000000,
222.00000000,300.00000000,-0.48640499,-3.44918513,-0.47754821,-3.43278837,0.00000000,0.00000000,0.00000000,0.99354506,4.00000000,0.00051457,33.00000000,
224.00000000,300.00000000,-0.48341060,-3.44210625,-0.47551724,-3.42889404,0.00000000,0.00000000,0.00000000,0.99333358,4.00000000,0.00057061,33.00000000,
226.00000000,300.00000000,-0.48244080,-3.44046712,-0.47732833,-3.43201327,0.00000000,0.00000000,0.00000000,0.99337387,4.00000000,0.00052478,37.00000000,
228.00000000,300.00000000,-0.48956111,-3.44221902,-0.47841761,-3.43172407,0.00000000,0.00000000,0.00000000,0.99344802,4.00000000,0.00049130,38.00000000,
30.00000000,302.00000000,-0.37818998,-3.37468648,-0.37979960,-3.35789871,0.00000000,0.00000000,0.00000000,0.99545431,4.00000000,0.00031408,36.00000000,
32.00000000,302.00000000,-0.37761810,-3.38116050,-0.37799925,-3.35565400,0.00000000,0.00000000,0.00000000,0.99532723,4.00000000,0.00028923,37.00000000,
34.00000000,302.00000000,-0.37313610,-3.38075066,-0.37670127,-3.36057973,0.00000000,0.00000000,0.00000000,0.99542922,4.00000000,0.00050980,36.00000000,
36.00000000,302.00000000,-0.37019944,-3.38395357,-0.38064268,-3.36322784,0.00000000,0.00000000,0.00000000,0.99559283,4.00000000,0.00045395,33.00000000,
38.00000000,302.00000000,-0.36840829,-3.38463163,-0.37604573,-3.36641335,0.00000000,0.00000000,0.00000000,0.99561417,4.00000000,0.00037308,33.00000000,
40.00000000,302.00000000,-0.37122416,-3.38020706,-0.37546861,-3.37195420,0.00000000,0.00000000,0.00000000,0.99565625,4.00000000,0.00023385,36.00000000,
42.00000000,302.00000000,-0.36898416,-3.37062883,-0.37866327,-3.37265682,0.00000000,0.00000000,0.00000000,0.99596673,3.00000000,0.00063695,35.00000000,
44.00000000,302.00000000,-0.36874619,-3.36817694,-0.38036138,-3.37582684,0.00000000,0.00000000,0.00000000,0.99620414,3.00000000,0.00080030,38.00000000,
46.00000000,302.00000000,-0.37367055,-3.37091541,-0.37996653,-3.37687302,0.00000000,0.00000000,0.00000000,0.99627167,4.00000000,0.00020471,40.00000000,
48.00000000,302.00000000,-0.37451160,-3.37343478,-0.38618991,-3.37386060,0.00000000,0.00000000,0.00000000,0.99641436,4.00000000,0.00020730,40.00000000,
50.00000000,302.00000000,-0.37673092,-3.36926937,-0.38566998,-3.37661052,0.00000000,0.00000000,0.00000000,0.99660319,4.00000000,0.00018405,41.00000000,
52.00000000,302.00000000,-0.37737796,-3.36122203,-0.38428429,-3.37702394,0.00000000,0.00000000,0.00000000,0.99659139,4.00000000,0.00020636,44.00000000,
54.00000000,302.00000000,-0.37941742,-3.36907101,-0.38710228,-3.37708211,0.00000000,0.00000000,0.00000000,0.99661374,3.00000000,0.00090191,45.00000000,
56.00000000,302.00000000,-0.37565222,-3.36887479,-0.38726413,-3.37577319,0.00000000,0.00000000,0.00000000,0.99665189,3.00000000,0.00073463,43.00000000,
58.00000000,302.00000000,-0.37436426,-3.37505627,-0.38710898,-3.37893605,0.00000000,0.00000000,0.00000000,0.99665946,4.00000000,0.00015839,44.00000000,
60.00000000,302.00000000,-0.37973750,-3.37907743,-0.38935447,-3.38047218,0.00000000,0.00000000,0.00000000,0.99658030,4.00000000,0.00024124,42.00000000,
62.00000000,302.00000000,-0.38042367,-3.38443613,-0.39015910,-3.38412786,0.00000000,0.00000000,0.00000000,0.99671328,4.00000000,0.00022035,42.00000000,
64.00000000,302.00000000,-0.38128233,-3.38308930,-0.39007112,-3.38638234,0.00000000,0.00000000,0.00000000,0.99675614,3.00000000,0.00093164,41.00000000,
66.00000000,302.00000000,-0.38044569,-3.38879371,-0.38682491,-3.38908315,0.00000000,0.00000000,0.00000000,0.99667621,3.00000000,0.00053470,40.00000000,
68.00000000,302.00000000,-0.37961510,-3.39914465,-0.39160529,-3.39261484,0.00000000,0.00000000,0.00000000,0.99667746,4.00000000,0.00018292,45.00000000,
70.00000000,302.00000000,-0.37792724,-3.39999938,-0.39327711,-3.40163827,0.00000000,0.00000000,0.00000000,0.99678004,4.00000000,0.00017811,44.00000000,
72.00000000,302.00000000,-0.37995744,-3.39987135,-0.39053011,-3.40511823,0.00000000,0.00000000,0.00000000,0.99675447,4.00000000,0.00018765,43.00000000,
74.00000000,302.00000000,-0.38057670,-3.40611029,-0.39413768,-3.40758133,0.00000000,0.00000000,0.00000000,0.99661785,3.00000000,0.00098765,45.00000000,
76.00000000,302.00000000,-0.38762072,-3.40897727,-0.39430279,-3.41075778,0.00000000,0.00000000,0.00000000,0.99636728,3.00000000,0.00064005,50.00000000,
78.00000000,302.00000000,-0.38984126,-3.41215205,-0.39616555,-3.41122508,0.00000000,0.00000000,0.00000000,0.99621034,3.00000000,0.00047190,49.00000000,
80.00000000,302.00000000,-0.39099443,-3.41493917,-0.39893770,-3.41504622,0.00000000,0.00000000,0.00000000,0.99602735,3.00000000,0.00062191,51.00000000,
82.00000000,302.00000000,-0.39223301,-3.41826487,-0.40041167,-3.41965294,0.00000000,0.00000000,0.00000000,0.99564534,3.00000000,0.00045934,53.00000000,
84.00000000,302.00000000,-0.39506453,-3.42148352,-0.39888763,-3.42615676,0.00000000,0.00000000,0.00000000,0.99545407,3.00000000,0.00074799,50.00000000,
86.00000000,302.00000000,-0.39196441,-3.43690085,-0.39672855,-3.42787242,0.00000000,0.00000000,0.00000000,0.99521685,4.00000000,0.00046129,44.00000000,
88.00000000,302.00000000,-0.39554891,-3.43812585,-0.39994144,-3.43273067,0.00000000,0.00000000,0.00000000,0.99509364,4.00000000,0.00018240,46.00000000,
90.00000000,302.00000000,-0.39360926,-3.44260335,-0.40191635,-3.43665028,0.00000000,0.00000000,0.00000000,0.99499071,4.00000000,0.00032295,47.00000000,
92.00000000,302.00000000,-0.38311353,-3.44132042,-0.40079829,-3.44282246,0.00000000,0.00000000,0.00000000,0.99509817,4.00000000,0.00033200,50.00000000,
94.00000000,302.00000000,-0.39134520,-3.44041300,-0.40086463,-3.44544411,0.00000000,0.00000000,0.00000000,0.99477798,4.00000000,0.00019339,51.00000000,
96.00000000,302.00000000,-0.40096617,-3.45102596,-0.40406245,-3.44995403,0.00000000,0.00000000,0.00000000,0.99436021,4.00000000,0.00031235,46.00000000,
98.00000000,302.00000000,-0.40105355,-3.44270611,-0.40493664,-3.45427275,0.00000000,0.00000000,0.00000000,0.99445432,3.00000000,0.00083522,47.00000000,
100.00000000,302.00000000,-0.40082964,-3.44464469,-0.40752760,-3.45855880,0.00000000,0.00000000,0.00000000,0.99466461,3.00000000,0.00096175,48.00000000,
102.00000000,302.00000000,-0.39967066,-3.44137764,-0.40312067,-3.46243906,0.00000000,0.00000000,0.00000000,0.99454546,4.00000000,0.00023799,48.00000000,
104.00000000,302.00000000,-0.39542580,-3.44470906,-0.40558475,-3.45699382,0.00000000,0.00000000,0.00000000,0.99439800,3.00000000,0.00092030,48.00000000,
106.00000000,302.00000000,-0.39958340,-3.44948339,-0.40829694,-3.45825863,0.00000000,0.00000000,0.00000000,0.99442494,3.00000000,0.00065105,50.00000000,
108.00000000,302.00000000,-0.40345645,-3.45211148,-0.40692168,-3.45728111,0.00000000,0.00000000,0.00000000,0.99449134,3.00000000,0.00094633,44.00000000,
110.00000000,302.00000000,-0.40677547,-3.44441724,-0.40567359,-3.45817947,0.00000000,0.00000000,0.00000000,0.99460196,4.00000000,0.00017789,44.00000000,
112.00000000,302.00000000,-0.40567720,-3.44314265,-0.40603599,-3.46061015,0.00000000,0.00000000,0.00000000,0.99477762,4.00000000,0.00046073,42.00000000,
114.00000000,302.00000000,-0.40687352,-3.44411349,-0.40550482,-3.46226144,0.00000000,0.00000000,0.00000000,0.99483323,4.00000000,0.00041991,42.00000000,
116.00000000,302.00000000,-0.40523347,-3.44989061,-0.40953711,-3.46439099,0.00000000,0.00000000,0.00000000,0.99474472,4.00000000,0.00019745,44.00000000,
118.00000000,302.00000000,-0.40775380,-3.44984484,-0.41397873,-3.46875644,0.00000000,0.00000000,0.00000000,0.99476522,4.00000000,0.00045678,41.00000000,
120.00000000,302.00000000,-0.40571442,-3.45573878,-0.41438779,-3.47127938,0.00000000,0.00000000,0.00000000,0.99507535,3.00000000,0.00094860,38.00000000,
122.00000000,302.00000000,-0.40885749,-3.46081185,-0.41737783,-3.47122955,0.00000000,0.00000000,0.00000000,0.99529254,3.00000000,0.00089582,41.00000000,
124.00000000,302.00000000,-0.41410774,-3.45279503,-0.41837749,-3.47335458,0.00000000,0.00000000,0.00000000,0.99517220,4.00000000,0.00018711,41.00000000,
126.00000000,302.00000000,-0.41576231,-3.45653486,-0.42603594,-3.47503281,0.00000000,0.00000000,0.00000000,0.99501777,4.00000000,0.00026958,42.00000000,
128.00000000,302.00000000,-0.41383508,-3.45565391,-0.42913148,-3.47862196,0.00000000,0.00000000,0.00000000,0.99514413,4.00000000,0.00024909,43.00000000,
130.00000000,302.00000000,-0.41627935,-3.45225143,-0.42352757,-3.48366785,0.00000000,0.00000000,0.00000000,0.99511874,4.00000000,0.00026548,41.00000000,
132.00000000,302.00000000,-0.41832665,-3.45562005,-0.42797971,-3.48099518,0.00000000,0.00000000,0.00000000,0.99479276,4.00000000,0.00026207,36.00000000,
134.00000000,302.00000000,-0.42492959,-3.46359587,-0.42821050,-3.47975588,0.00000000,0.00000000,0.00000000,0.99478412,4.00000000,0.00060060,35.00000000,
136.00000000,302.00000000,-0.43460402,-3.46137238,-0.42774174,-3.48201299,0.00000000,0.00000000,0.00000000,0.99462402,4.00000000,0.00029549,37.00000000,
138.00000000,302.00000000,-0.43678856,-3.44541168,-0.43087107,-3.48273039,0.00000000,0.00000000,0.00000000,0.99446964,4.00000000,0.00041535,32.00000000,
140.00000000,302.00000000,-0.43525046,-3.44718480,-0.42470992,-3.48302412,0.00000000,0.00000000,0.00000000,0.99423772,4.00000000,0.00039951,34.00000000,
142.00000000,302.00000000,-0.43125260,-3.44699359,-0.42453393,-3.48455501,0.00000000,0.00000000,0.00000000,0.99405342,4.00000000,0.00052856,37.00000000,
144.00000000,302.00000000,-0.42954686,-3.45065832,-0.42525557,-3.48579550,0.00000000,0.00000000,0.00000000,0.99392915,4.00000000,0.00052393,39.00000000,
146.00000000,302.00000000,-0.42783615,-3.45610356,-0.42422947,-3.48685002,0.00000000,0.00000000,0.00000000,0.99385548,4.00000000,0.00047010,40.00000000,
148.00000000,302.00000000,-0.43057626,-3.46036339,-0.42687276,-3.48794842,0.00000000,0.00000000,0.00000000,0.99387902,4.00000000,0.00051793,40.00000000,
150.00000000,302.00000000,-0.43290475,-3.46181965,-0.42651522,-3.48588800,0.00000000,0.00000000,0.00000000,0.99389243,4.00000000,0.00037780,38.00000000,
